full_match,partial_match,total,date
11960,49,12009,2023-04-11
11960,49,12009,2023-04-12
11960,49,12009,2023-04-13
11961,49,12010,2023-04-14
11965,49,12014,2023-04-15
11966,49,12015,2023-04-16
11968,49,12017,2023-04-17
11973,50,12023,2023-04-18
11974,50,12024,2023-04-19
11974,50,12024,2023-04-20
11975,50,12025,2023-04-21
11975,50,12025,2023-04-22
11980,51,12031,2023-04-23
11980,51,12031,2023-04-24
11983,51,12034,2023-04-25
11983,54,12037,2023-04-26
11985,54,12039,2023-04-27
11985,54,12039,2023-04-28
11996,54,12050,2023-04-29
11998,55,12053,2023-04-30
11999,55,12054,2023-05-01
12004,55,12059,2023-05-02
12004,55,12059,2023-05-03
12007,55,12062,2023-05-04
12012,55,12067,2023-05-05
12012,55,12067,2023-05-06
12014,55,12069,2023-05-07
12014,55,12069,2023-05-08
12016,55,12071,2023-05-09
12016,55,12071,2023-05-10
12016,55,12071,2023-05-11
12029,55,12084,2023-05-12
12029,55,12084,2023-05-13
12032,55,12087,2023-05-14
12044,55,12099,2023-05-15
12049,57,12106,2023-05-16
12050,58,12108,2023-05-17
12050,58,12108,2023-05-18
12050,58,12108,2023-05-19
12051,59,12110,2023-05-20
12051,59,12110,2023-05-21
12053,59,12112,2023-05-22
12081,59,12140,2023-05-23
12085,59,12144,2023-05-24
12092,59,12151,2023-05-25
12095,59,12154,2023-05-26
12103,59,12162,2023-05-27
12103,59,12162,2023-05-28
12103,59,12162,2023-05-29
12108,59,12167,2023-05-30
12108,59,12167,2023-05-31
12113,59,12172,2023-06-01
12119,59,12178,2023-06-02
12124,59,12183,2023-06-03
12124,59,12183,2023-06-04
12126,61,12187,2023-06-05
12128,61,12189,2023-06-06
12128,61,12189,2023-06-07
12142,62,12204,2023-06-08
12144,62,12206,2023-06-09
12145,62,12207,2023-06-10
12145,62,12207,2023-06-11
12145,62,12207,2023-06-12
12145,62,12207,2023-06-13
12146,62,12208,2023-06-14
12146,62,12208,2023-06-15
12151,62,12213,2023-06-16
12154,62,12216,2023-06-17
12154,62,12216,2023-06-18
12154,63,12217,2023-06-19
12155,63,12218,2023-06-20
12155,63,12218,2023-06-21
12155,63,12218,2023-06-22
12157,63,12220,2023-06-23
12161,63,12224,2023-06-24
12161,63,12224,2023-06-25
12162,63,12225,2023-06-26
12164,63,12227,2023-06-27
12165,63,12228,2023-06-28
12165,63,12228,2023-06-29
12166,64,12230,2023-06-30
12167,64,12231,2023-07-01
12167,64,12231,2023-07-02
12167,64,12231,2023-07-03
12167,64,12231,2023-07-04
12177,64,12241,2023-07-05
12177,66,12243,2023-07-06
12177,66,12243,2023-07-07
12191,66,12257,2023-07-08
12191,66,12257,2023-07-09
12191,66,12257,2023-07-10
12191,66,12257,2023-07-11
12192,66,12258,2023-07-12
12192,66,12258,2023-07-13
12192,66,12258,2023-07-14
12192,66,12258,2023-07-15
12192,66,12258,2023-07-16
12192,66,12258,2023-07-17
12192,66,12258,2023-07-18
12192,66,12258,2023-07-19
12192,66,12258,2023-07-20
12192,66,12258,2023-07-21
12192,66,12258,2023-07-22
12192,66,12258,2023-07-23
12192,66,12258,2023-07-24
12192,66,12258,2023-07-25
12192,66,12258,2023-07-26
12192,66,12258,2023-07-27
12192,66,12258,2023-07-28
12204,69,12273,2023-07-29
12204,69,12273,2023-07-30
12205,69,12274,2023-07-31
12205,69,12274,2023-08-01
12206,69,12275,2023-08-02
12206,69,12275,2023-08-03
12206,69,12275,2023-08-04
12206,69,12275,2023-08-05
12206,69,12275,2023-08-06
12206,69,12275,2023-08-07
12209,69,12278,2023-08-08
12210,70,12280,2023-08-09
12219,70,12289,2023-08-10
12219,70,12289,2023-08-11
12219,70,12289,2023-08-12
12219,70,12289,2023-08-13
12219,70,12289,2023-08-14
12219,70,12289,2023-08-15
12219,70,12289,2023-08-16
12219,70,12289,2023-08-17
12219,70,12289,2023-08-18
12220,71,12291,2023-08-19
12220,71,12291,2023-08-20
12223,72,12295,2023-08-21
12223,72,12295,2023-08-22
12223,72,12295,2023-08-23
12223,72,12295,2023-08-24
12223,72,12295,2023-08-25
12223,72,12295,2023-08-26
12223,72,12295,2023-08-27
12223,72,12295,2023-08-28
12223,72,12295,2023-08-29
12223,72,12295,2023-08-30
12223,72,12295,2023-08-31
12223,72,12295,2023-09-01
12223,72,12295,2023-09-02
12223,72,12295,2023-09-03
12223,72,12295,2023-09-04
12223,72,12295,2023-09-06
12223,72,12295,2023-09-07
12223,72,12295,2023-09-08
12223,72,12295,2023-09-09
12223,72,12295,2023-09-10
12223,72,12295,2023-09-11
12223,72,12295,2023-09-12
12242,72,12314,2023-09-13
12245,72,12317,2023-09-14
12248,72,12320,2023-09-15
12248,72,12320,2023-09-16
12248,72,12320,2023-09-17
12248,72,12320,2023-09-18
12251,72,12323,2023-09-19
12261,73,12334,2023-09-20
12264,73,12337,2023-09-21
12264,74,12338,2023-09-22
12264,75,12339,2023-09-23
12264,75,12339,2023-09-24
12264,75,12339,2023-09-25
12264,75,12339,2023-09-26
