full_match,partial_match,total,date
1,0,1,2026-03-18
2,1,3,2026-03-19
4,1,5,2026-03-20
4,1,5,2026-03-21
13,1,14,2026-03-22
15,1,16,2026-03-23
15,1,16,2026-03-24
17,1,18,2026-03-25
17,1,18,2026-03-26
27,1,28,2026-03-27
33,1,34,2026-03-28
52,1,53,2026-03-29
66,1,67,2026-03-30
67,1,68,2026-03-31
67,1,68,2026-04-01
72,1,73,2026-04-02
74,1,75,2026-04-03
78,1,79,2026-04-04
78,1,79,2026-04-05
78,1,79,2026-04-06
78,1,79,2026-04-07
78,1,79,2026-04-08
78,1,79,2026-04-09
78,1,79,2026-04-10
78,1,79,2026-04-11
78,1,79,2026-04-12
78,1,79,2026-04-13
78,1,79,2026-04-14
78,1,79,2026-04-15
78,1,79,2026-04-16
78,1,79,2026-04-17
78,1,79,2026-04-18
78,1,79,2026-04-19
78,1,79,2026-04-20
78,1,79,2026-04-21
78,1,79,2026-04-22
78,1,79,2026-04-23
78,1,79,2026-04-24
78,1,79,2026-04-25
78,1,79,2026-04-26
78,1,79,2026-04-27
78,1,79,2026-04-28
78,1,79,2026-04-29
78,1,79,2026-04-30
78,1,79,2026-05-01
78,1,79,2026-05-02
