full_match,partial_match,total,date
32951,268,33219,2023-04-11
32971,268,33239,2023-04-12
33021,269,33290,2023-04-13
33096,269,33365,2023-04-14
33180,269,33449,2023-04-15
33215,269,33484,2023-04-16
33241,269,33510,2023-04-17
33323,271,33594,2023-04-18
33408,271,33679,2023-04-19
33433,271,33704,2023-04-20
33684,274,33958,2023-04-21
33754,274,34028,2023-04-22
33847,274,34121,2023-04-23
33850,276,34126,2023-04-24
33854,278,34132,2023-04-25
33855,278,34133,2023-04-26
33855,278,34133,2023-04-27
33915,278,34193,2023-04-28
33998,278,34276,2023-04-29
34039,278,34317,2023-04-30
34053,279,34332,2023-05-01
34058,279,34337,2023-05-02
34063,279,34342,2023-05-03
34116,282,34398,2023-05-04
34216,282,34498,2023-05-05
34257,282,34539,2023-05-06
34291,282,34573,2023-05-07
34318,282,34600,2023-05-08
34388,283,34671,2023-05-09
34404,284,34688,2023-05-10
34553,286,34839,2023-05-11
34647,287,34934,2023-05-12
34705,288,34993,2023-05-13
34735,288,35023,2023-05-14
34767,288,35055,2023-05-15
34815,290,35105,2023-05-16
34898,291,35189,2023-05-17
34956,294,35250,2023-05-18
35044,298,35342,2023-05-19
35123,298,35421,2023-05-20
35145,298,35443,2023-05-21
35167,298,35465,2023-05-22
35270,299,35569,2023-05-23
35350,300,35650,2023-05-24
35393,302,35695,2023-05-25
35446,303,35749,2023-05-26
35515,304,35819,2023-05-27
35543,305,35848,2023-05-28
35562,307,35869,2023-05-29
35614,307,35921,2023-05-30
35703,308,36011,2023-05-31
35799,309,36108,2023-06-01
35924,311,36235,2023-06-02
35966,311,36277,2023-06-03
35979,312,36291,2023-06-04
35995,312,36307,2023-06-05
36116,312,36428,2023-06-06
36178,312,36490,2023-06-07
36244,313,36557,2023-06-08
36308,313,36621,2023-06-09
36367,313,36680,2023-06-10
36387,313,36700,2023-06-11
36403,314,36717,2023-06-12
36510,314,36824,2023-06-13
36628,319,36947,2023-06-14
36709,319,37028,2023-06-15
36813,320,37133,2023-06-16
36888,321,37209,2023-06-17
36934,321,37255,2023-06-18
36975,321,37296,2023-06-19
37211,322,37533,2023-06-20
37324,322,37646,2023-06-21
37419,323,37742,2023-06-22
37497,323,37820,2023-06-23
37619,323,37942,2023-06-24
37638,323,37961,2023-06-25
37683,323,38006,2023-06-26
37858,323,38181,2023-06-27
37935,324,38259,2023-06-28
38038,324,38362,2023-06-29
38117,324,38441,2023-06-30
38212,324,38536,2023-07-01
38255,332,38587,2023-07-02
38304,334,38638,2023-07-03
38434,334,38768,2023-07-04
38538,334,38872,2023-07-05
38717,334,39051,2023-07-06
38801,334,39135,2023-07-07
38909,334,39243,2023-07-08
38947,334,39281,2023-07-09
39001,334,39335,2023-07-10
39076,336,39412,2023-07-11
39176,336,39512,2023-07-12
39188,336,39524,2023-07-13
39188,336,39524,2023-07-14
39188,336,39524,2023-07-15
39188,336,39524,2023-07-16
39188,336,39524,2023-07-17
39188,336,39524,2023-07-18
39188,336,39524,2023-07-19
39188,336,39524,2023-07-20
39188,336,39524,2023-07-21
39188,336,39524,2023-07-22
39188,336,39524,2023-07-23
39188,336,39524,2023-07-24
39188,336,39524,2023-07-25
39188,336,39524,2023-07-26
39188,336,39524,2023-07-27
39188,336,39524,2023-07-28
40416,340,40756,2023-07-29
40458,340,40798,2023-07-30
40541,340,40881,2023-07-31
40588,340,40928,2023-08-01
40747,342,41089,2023-08-02
40860,344,41204,2023-08-03
40981,346,41327,2023-08-04
41053,347,41400,2023-08-05
41090,347,41437,2023-08-06
41152,347,41499,2023-08-07
41255,347,41602,2023-08-08
41338,347,41685,2023-08-09
41452,347,41799,2023-08-10
41472,347,41819,2023-08-11
41602,347,41949,2023-08-12
41645,347,41992,2023-08-13
41680,347,42027,2023-08-14
41792,347,42139,2023-08-15
41878,349,42227,2023-08-16
41887,349,42236,2023-08-17
41887,349,42236,2023-08-18
41968,350,42318,2023-08-19
42008,350,42358,2023-08-20
42100,350,42450,2023-08-21
42118,350,42468,2023-08-22
42118,350,42468,2023-08-23
42118,350,42468,2023-08-24
42118,350,42468,2023-08-25
42118,350,42468,2023-08-26
42118,350,42468,2023-08-27
42118,350,42468,2023-08-28
42118,350,42468,2023-08-29
42118,350,42468,2023-08-30
42118,350,42468,2023-08-31
42118,350,42468,2023-09-01
42118,350,42468,2023-09-02
42118,350,42468,2023-09-03
42118,350,42468,2023-09-04
42118,350,42468,2023-09-06
42118,350,42468,2023-09-07
42118,350,42468,2023-09-08
42118,350,42468,2023-09-09
42118,350,42468,2023-09-10
42118,350,42468,2023-09-11
42118,350,42468,2023-09-12
43595,358,43953,2023-09-13
43658,359,44017,2023-09-14
43661,361,44022,2023-09-15
43681,361,44042,2023-09-16
43681,361,44042,2023-09-17
43687,361,44048,2023-09-18
43692,361,44053,2023-09-19
44520,376,44896,2023-09-20
44530,376,44906,2023-09-21
44531,377,44908,2023-09-22
44543,378,44921,2023-09-23
44543,381,44924,2023-09-24
44543,382,44925,2023-09-25
44546,383,44929,2023-09-26
44549,383,44932,2023-09-27
44553,384,44937,2023-09-28
44565,385,44950,2023-09-29
44676,385,45061,2023-09-30
44925,385,45310,2023-10-02
45011,385,45396,2023-10-03
45016,386,45402,2023-10-04
45021,386,45407,2023-10-06
45036,389,45425,2023-10-07
45046,387,45433,2023-10-08
45054,387,45441,2023-10-09
45217,387,45604,2023-10-10
45270,387,45657,2023-10-11
45433,387,45820,2023-10-12
45546,387,45933,2023-10-13
45690,388,46078,2023-10-15
45748,388,46136,2023-10-16
45912,388,46300,2023-10-17
46125,388,46513,2023-10-18
46396,388,46784,2023-10-19
46419,389,46808,2023-10-20
46546,390,46936,2023-10-22
46572,391,46963,2023-10-23
46610,392,47002,2023-10-24
46689,398,47087,2023-10-25
46751,398,47149,2023-10-26
46820,398,47218,2023-10-27
46975,398,47373,2023-10-29
47021,398,47419,2023-10-30
47147,399,47546,2023-10-31
47285,399,47684,2023-11-01
47367,399,47766,2023-11-02
47494,399,47893,2023-11-03
47628,400,48028,2023-11-04
47690,400,48090,2023-11-05
47740,400,48140,2023-11-06
47829,400,48229,2023-11-07
47897,400,48297,2023-11-08
47972,402,48374,2023-11-09
48069,403,48472,2023-11-10
48145,403,48548,2023-11-11
48179,403,48582,2023-11-12
48189,403,48592,2023-11-13
48244,404,48648,2023-11-14
48322,404,48726,2023-11-15
48360,404,48764,2023-11-16
48400,405,48805,2023-11-17
48489,405,48894,2023-11-18
48548,409,48957,2023-11-19
48567,409,48976,2023-11-20
48655,409,49064,2023-11-21
48722,409,49131,2023-11-22
48831,412,49243,2023-11-23
48925,412,49337,2023-11-24
48998,412,49410,2023-11-25
49049,412,49461,2023-11-26
49105,412,49517,2023-11-27
49163,413,49576,2023-11-28
49222,413,49635,2023-11-29
49290,413,49703,2023-11-30
49373,413,49786,2023-12-01
49486,413,49899,2023-12-02
49551,414,49965,2023-12-03
49591,415,50006,2023-12-04
49668,415,50083,2023-12-05
49772,415,50187,2023-12-06
49900,415,50315,2023-12-07
49953,417,50370,2023-12-08
50006,417,50423,2023-12-09
50072,418,50490,2023-12-10
50104,418,50522,2023-12-11
50148,418,50566,2023-12-12
50238,420,50658,2023-12-13
50376,420,50796,2023-12-14
50422,420,50842,2023-12-15
50485,421,50906,2023-12-16
50538,421,50959,2023-12-17
50564,421,50985,2023-12-18
