full_match,partial_match,total,date
75,2,77,2024-04-06
79,2,81,2024-04-07
79,2,81,2024-04-08
83,2,85,2024-04-09
83,2,85,2024-04-10
86,4,90,2024-04-11
86,4,90,2024-04-12
86,4,90,2024-04-13
86,4,90,2024-04-14
86,4,90,2024-04-15
86,4,90,2024-04-16
86,4,90,2024-04-17
86,5,91,2024-04-18
86,5,91,2024-04-19
86,6,92,2024-04-20
86,6,92,2024-04-21
86,6,92,2024-04-22
86,6,92,2024-04-23
86,6,92,2024-04-24
88,5,93,2024-04-30
88,5,93,2024-05-01
88,5,93,2024-05-02
88,5,93,2024-05-03
88,5,93,2024-05-04
88,5,93,2024-05-05
88,5,93,2024-05-06
88,5,93,2024-05-07
90,5,95,2024-05-08
90,5,95,2024-05-09
90,5,95,2024-05-10
90,5,95,2024-05-11
90,5,95,2024-05-12
90,5,95,2024-05-13
90,5,95,2024-05-14
90,5,95,2024-05-15
90,5,95,2024-05-16
90,5,95,2024-05-17
90,5,95,2024-05-18
90,5,95,2024-05-19
90,5,95,2024-05-20
90,5,95,2024-05-21
90,5,95,2024-05-22
90,5,95,2024-05-23
90,5,95,2024-05-24
90,5,95,2024-05-25
90,5,95,2024-05-26
90,5,95,2024-05-27
90,5,95,2024-05-28
90,5,95,2024-05-29
90,5,95,2024-05-30
90,5,95,2024-05-31
90,5,95,2024-06-01
90,5,95,2024-06-02
90,5,95,2024-06-03
90,5,95,2024-06-04
105,5,110,2024-06-05
105,5,110,2024-06-06
106,5,111,2024-06-07
15,0,15,2024-06-09
15,0,15,2024-06-10
15,0,15,2024-06-11
15,0,15,2024-06-12
15,0,15,2024-06-13
15,0,15,2024-06-14
15,0,15,2024-06-15
107,7,114,2024-06-16
107,7,114,2024-06-17
107,7,114,2024-06-18
107,7,114,2024-06-19
107,7,114,2024-06-20
107,7,114,2024-06-21
107,7,114,2024-06-22
107,7,114,2024-06-23
107,7,114,2024-06-24
107,7,114,2024-06-25
107,7,114,2024-06-26
107,7,114,2024-06-27
107,7,114,2024-06-28
107,7,114,2024-06-29
107,7,114,2024-06-30
107,7,114,2024-07-01
107,7,114,2024-07-02
107,7,114,2024-07-03
107,7,114,2024-07-04
107,7,114,2024-07-05
108,7,115,2024-07-06
108,7,115,2024-07-07
108,7,115,2024-07-08
108,7,115,2024-07-09
108,7,115,2024-07-10
108,7,115,2024-07-11
108,7,115,2024-07-12
108,7,115,2024-07-13
108,7,115,2024-07-14
108,7,115,2024-07-15
109,7,116,2024-07-16
109,7,116,2024-07-17
109,7,116,2024-07-18
109,7,116,2024-07-19
109,7,116,2024-07-20
109,7,116,2024-07-21
109,7,116,2024-07-22
109,7,116,2024-07-23
109,7,116,2024-07-24
109,7,116,2024-07-25
109,7,116,2024-07-26
109,7,116,2024-07-27
109,7,116,2024-07-28
109,7,116,2024-07-29
110,7,117,2024-07-30
110,7,117,2024-07-31
110,7,117,2024-08-01
110,7,117,2024-08-02
110,7,117,2024-08-03
110,7,117,2024-08-04
115,7,122,2024-08-05
115,7,122,2024-08-06
115,7,122,2024-08-07
115,7,122,2024-08-08
115,7,122,2024-08-09
115,7,122,2024-08-10
116,7,123,2024-08-11
116,7,123,2024-08-12
116,7,123,2024-08-13
116,7,123,2024-08-14
115,7,122,2024-08-15
115,7,122,2024-08-16
115,7,122,2024-08-17
115,7,122,2024-08-18
115,7,122,2024-08-19
115,7,122,2024-08-20
115,7,122,2024-08-21
115,7,122,2024-08-22
115,7,122,2024-08-23
115,7,122,2024-08-24
115,7,122,2024-08-25
115,7,122,2024-08-26
115,7,122,2024-08-27
115,7,122,2024-08-28
116,7,123,2024-08-29
116,7,123,2024-08-30
116,7,123,2024-08-31
116,7,123,2024-09-01
116,7,123,2024-09-02
116,7,123,2024-09-03
116,7,123,2024-09-04
116,7,123,2024-09-05
116,7,123,2024-09-06
116,7,123,2024-09-07
116,7,123,2024-09-08
116,7,123,2024-09-09
116,7,123,2024-09-10
116,7,123,2024-09-11
116,7,123,2024-09-12
116,7,123,2024-09-13
116,7,123,2024-09-14
116,7,123,2024-09-15
116,7,123,2024-09-16
116,7,123,2024-09-17
116,7,123,2024-09-18
116,7,123,2024-09-19
116,7,123,2024-09-20
117,7,124,2024-09-21
117,7,124,2024-09-22
117,7,124,2024-09-23
117,7,124,2024-09-24
119,7,126,2024-09-25
119,7,126,2024-09-26
119,7,126,2024-09-27
119,7,126,2024-09-28
119,7,126,2024-09-29
119,7,126,2024-09-30
119,7,126,2024-10-01
119,7,126,2024-10-02
119,7,126,2024-10-03
119,7,126,2024-10-04
119,7,126,2024-10-05
119,7,126,2024-10-06
119,7,126,2024-10-07
119,7,126,2024-10-08
119,7,126,2024-10-09
119,7,126,2024-10-10
119,7,126,2024-10-11
119,7,126,2024-10-12
119,7,126,2024-10-13
119,7,126,2024-10-14
119,7,126,2024-10-15
119,7,126,2024-10-16
119,7,126,2024-10-17
119,7,126,2024-10-18
119,7,126,2024-10-19
119,7,126,2024-10-20
119,7,126,2024-10-21
119,7,126,2024-10-22
119,7,126,2024-10-23
119,7,126,2024-10-24
119,7,126,2024-10-25
119,7,126,2024-10-26
119,7,126,2024-10-27
119,7,126,2024-10-28
119,7,126,2024-10-29
119,7,126,2024-10-30
119,7,126,2024-10-31
121,7,128,2024-11-01
121,7,128,2024-11-02
121,7,128,2024-11-03
128,7,135,2024-11-04
128,7,135,2024-11-05
128,7,135,2024-11-06
128,7,135,2024-11-07
128,7,135,2024-11-08
131,7,138,2024-11-09
131,7,138,2024-11-10
131,7,138,2024-11-11
131,7,138,2024-11-12
132,7,139,2024-11-13
132,7,139,2024-11-14
132,7,139,2024-11-15
132,7,139,2024-11-16
132,7,139,2024-11-17
132,7,139,2024-11-18
132,7,139,2024-11-19
132,7,139,2024-11-20
132,7,139,2024-11-21
132,7,139,2024-11-22
132,7,139,2024-11-23
132,7,139,2024-11-24
132,7,139,2024-11-25
132,7,139,2024-11-26
132,7,139,2024-11-27
132,7,139,2024-11-28
132,7,139,2024-11-29
132,7,139,2024-11-30
132,7,139,2024-12-01
132,7,139,2024-12-02
132,7,139,2024-12-03
132,7,139,2024-12-04
132,7,139,2024-12-05
132,7,139,2024-12-06
132,7,139,2024-12-07
132,7,139,2024-12-08
132,7,139,2024-12-09
132,7,139,2024-12-10
132,7,139,2024-12-11
132,7,139,2024-12-12
132,7,139,2024-12-13
132,7,139,2024-12-14
132,7,139,2024-12-15
132,7,139,2024-12-16
132,7,139,2024-12-17
132,7,139,2024-12-18
134,7,141,2024-12-19
134,7,141,2024-12-20
134,7,141,2024-12-21
134,7,141,2024-12-22
134,7,141,2024-12-23
138,7,145,2024-12-24
138,7,145,2024-12-25
138,7,145,2024-12-26
138,7,145,2024-12-27
138,7,145,2024-12-28
138,7,145,2024-12-29
138,7,145,2024-12-30
138,7,145,2024-12-31
138,7,145,2025-01-01
138,7,145,2025-01-02
138,7,145,2025-01-03
138,7,145,2025-01-04
138,7,145,2025-01-05
138,7,145,2025-01-06
138,7,145,2025-01-07
138,7,145,2025-01-08
138,7,145,2025-01-09
138,7,145,2025-01-10
138,7,145,2025-01-11
138,7,145,2025-01-12
138,7,145,2025-01-13
138,7,145,2025-01-14
138,7,145,2025-01-15
138,7,145,2025-01-16
138,7,145,2025-01-17
138,7,145,2025-01-18
138,7,145,2025-01-19
138,7,145,2025-01-20
138,7,145,2025-01-21
138,7,145,2025-01-22
138,7,145,2025-01-23
138,8,146,2025-01-24
138,8,146,2025-01-25
138,8,146,2025-01-26
138,8,146,2025-01-27
138,8,146,2025-01-28
138,8,146,2025-01-29
138,8,146,2025-01-30
138,8,146,2025-01-31
139,8,147,2025-02-01
139,8,147,2025-02-02
139,8,147,2025-02-03
139,8,147,2025-02-04
139,8,147,2025-02-05
139,8,147,2025-02-06
139,8,147,2025-02-07
139,8,147,2025-02-08
139,8,147,2025-02-09
139,8,147,2025-02-10
139,8,147,2025-02-11
139,8,147,2025-02-12
139,8,147,2025-02-13
139,8,147,2025-02-14
139,8,147,2025-02-15
139,8,147,2025-02-16
139,8,147,2025-02-17
139,8,147,2025-02-18
139,8,147,2025-02-19
139,8,147,2025-02-20
139,8,147,2025-02-21
139,8,147,2025-02-22
139,8,147,2025-02-23
140,8,148,2025-02-24
140,8,148,2025-02-25
140,8,148,2025-02-26
140,8,148,2025-02-27
140,8,148,2025-02-28
140,8,148,2025-03-01
140,8,148,2025-03-02
140,8,148,2025-03-03
141,8,149,2025-03-04
141,8,149,2025-03-05
141,8,149,2025-03-06
141,8,149,2025-03-07
142,8,150,2025-03-08
142,8,150,2025-03-09
142,8,150,2025-03-10
142,8,150,2025-03-11
142,8,150,2025-03-12
142,8,150,2025-03-13
142,8,150,2025-03-14
142,8,150,2025-03-15
142,8,150,2025-03-16
142,9,151,2025-03-17
143,9,152,2025-04-25
143,9,152,2025-04-26
143,9,152,2025-04-27
143,9,152,2025-04-28
143,9,152,2025-04-29
143,9,152,2025-04-30
143,9,152,2025-05-01
143,9,152,2025-05-02
143,9,152,2025-05-03
143,9,152,2025-05-04
143,9,152,2025-05-05
143,9,152,2025-05-06
143,9,152,2025-05-07
