full_match,partial_match,total,date
120,58,178,2023-04-11
120,58,178,2023-04-12
120,58,178,2023-04-13
120,58,178,2023-04-14
120,58,178,2023-04-15
120,58,178,2023-04-16
120,58,178,2023-04-17
120,58,178,2023-04-18
120,58,178,2023-04-19
120,58,178,2023-04-20
121,58,179,2023-04-21
121,58,179,2023-04-22
121,58,179,2023-04-23
121,58,179,2023-04-24
121,64,185,2023-04-25
124,64,188,2023-04-26
124,64,188,2023-04-27
124,64,188,2023-04-28
124,64,188,2023-04-29
124,64,188,2023-04-30
124,64,188,2023-05-01
124,64,188,2023-05-02
124,64,188,2023-05-03
125,64,189,2023-05-04
125,64,189,2023-05-05
125,64,189,2023-05-06
125,64,189,2023-05-07
125,64,189,2023-05-08
125,64,189,2023-05-09
125,64,189,2023-05-10
126,65,191,2023-05-11
126,65,191,2023-05-12
126,65,191,2023-05-13
126,65,191,2023-05-14
126,65,191,2023-05-15
127,67,194,2023-05-16
127,67,194,2023-05-17
127,67,194,2023-05-18
127,67,194,2023-05-19
127,67,194,2023-05-20
131,67,198,2023-05-21
133,67,200,2023-05-22
134,67,201,2023-05-23
134,67,201,2023-05-24
134,67,201,2023-05-25
134,67,201,2023-05-26
134,67,201,2023-05-27
134,67,201,2023-05-28
134,67,201,2023-05-29
148,68,216,2023-05-30
148,68,216,2023-05-31
148,68,216,2023-06-01
148,68,216,2023-06-02
148,68,216,2023-06-03
