full_match,partial_match,total,date
15,1,16,2023-04-11
15,1,16,2023-04-12
15,1,16,2023-04-13
15,1,16,2023-04-14
15,1,16,2023-04-15
15,1,16,2023-04-16
15,1,16,2023-04-17
15,1,16,2023-04-18
15,1,16,2023-04-19
15,1,16,2023-04-20
15,1,16,2023-04-21
15,1,16,2023-04-22
15,1,16,2023-04-23
15,1,16,2023-04-24
15,1,16,2023-04-25
15,1,16,2023-04-26
15,1,16,2023-04-27
15,1,16,2023-04-28
15,1,16,2023-04-29
15,1,16,2023-04-30
15,1,16,2023-05-01
15,1,16,2023-05-02
15,1,16,2023-05-03
16,1,17,2023-05-04
17,1,18,2023-05-05
17,1,18,2023-05-06
17,1,18,2023-05-07
17,1,18,2023-05-08
17,1,18,2023-05-09
17,1,18,2023-05-10
17,1,18,2023-05-11
17,1,18,2023-05-12
28,1,29,2023-05-13
28,1,29,2023-05-14
28,1,29,2023-05-15
28,1,29,2023-05-16
28,1,29,2023-05-17
28,1,29,2023-05-18
29,1,30,2023-05-19
29,1,30,2023-05-20
29,1,30,2023-05-21
29,1,30,2023-05-22
29,1,30,2023-05-23
29,1,30,2023-05-24
29,1,30,2023-05-25
29,1,30,2023-05-26
30,2,32,2023-05-27
30,2,32,2023-05-28
30,2,32,2023-05-29
30,2,32,2023-05-30
30,2,32,2023-05-31
30,2,32,2023-06-01
30,2,32,2023-06-02
30,2,32,2023-06-03
30,2,32,2023-06-04
30,2,32,2023-06-05
36,2,38,2023-06-06
36,2,38,2023-06-07
36,2,38,2023-06-08
37,2,39,2023-06-09
37,2,39,2023-06-10
37,2,39,2023-06-11
37,2,39,2023-06-12
37,2,39,2023-06-13
37,2,39,2023-06-14
37,2,39,2023-06-15
37,2,39,2023-06-16
37,2,39,2023-06-17
37,2,39,2023-06-18
37,2,39,2023-06-19
38,3,41,2023-06-20
38,3,41,2023-06-21
38,3,41,2023-06-22
38,3,41,2023-06-23
38,3,41,2023-06-24
38,3,41,2023-06-25
38,3,41,2023-06-26
38,3,41,2023-06-27
41,3,44,2023-06-28
41,3,44,2023-06-29
41,3,44,2023-06-30
41,3,44,2023-07-01
41,3,44,2023-07-02
41,3,44,2023-07-03
41,3,44,2023-07-04
41,3,44,2023-07-05
41,3,44,2023-07-06
41,3,44,2023-07-07
41,3,44,2023-07-08
41,3,44,2023-07-09
41,3,44,2023-07-10
41,3,44,2023-07-11
