full_match,partial_match,total,date
15,1,16,2023-04-11
15,1,16,2023-04-12
15,1,16,2023-04-13
15,1,16,2023-04-14
15,1,16,2023-04-15
15,1,16,2023-04-16
15,1,16,2023-04-17
15,1,16,2023-04-18
15,1,16,2023-04-19
15,1,16,2023-04-20
15,1,16,2023-04-21
15,1,16,2023-04-22
15,1,16,2023-04-23
15,1,16,2023-04-24
15,1,16,2023-04-25
15,1,16,2023-04-26
15,1,16,2023-04-27
15,1,16,2023-04-28
15,1,16,2023-04-29
15,1,16,2023-04-30
15,1,16,2023-05-01
15,1,16,2023-05-02
15,1,16,2023-05-03
16,1,17,2023-05-04
17,1,18,2023-05-05
17,1,18,2023-05-06
17,1,18,2023-05-07
17,1,18,2023-05-08
17,1,18,2023-05-09
17,1,18,2023-05-10
17,1,18,2023-05-11
17,1,18,2023-05-12
28,1,29,2023-05-13
28,1,29,2023-05-14
28,1,29,2023-05-15
28,1,29,2023-05-16
28,1,29,2023-05-17
28,1,29,2023-05-18
29,1,30,2023-05-19
29,1,30,2023-05-20
29,1,30,2023-05-21
29,1,30,2023-05-22
29,1,30,2023-05-23
29,1,30,2023-05-24
29,1,30,2023-05-25
29,1,30,2023-05-26
30,2,32,2023-05-27
30,2,32,2023-05-28
30,2,32,2023-05-29
30,2,32,2023-05-30
30,2,32,2023-05-31
30,2,32,2023-06-01
30,2,32,2023-06-02
30,2,32,2023-06-03
30,2,32,2023-06-04
30,2,32,2023-06-05
36,2,38,2023-06-06
36,2,38,2023-06-07
36,2,38,2023-06-08
37,2,39,2023-06-09
37,2,39,2023-06-10
37,2,39,2023-06-11
37,2,39,2023-06-12
37,2,39,2023-06-13
37,2,39,2023-06-14
37,2,39,2023-06-15
37,2,39,2023-06-16
37,2,39,2023-06-17
37,2,39,2023-06-18
37,2,39,2023-06-19
38,3,41,2023-06-20
38,3,41,2023-06-21
38,3,41,2023-06-22
38,3,41,2023-06-23
38,3,41,2023-06-24
38,3,41,2023-06-25
38,3,41,2023-06-26
38,3,41,2023-06-27
41,3,44,2023-06-28
41,3,44,2023-06-29
41,3,44,2023-06-30
41,3,44,2023-07-01
41,3,44,2023-07-02
41,3,44,2023-07-03
41,3,44,2023-07-04
41,3,44,2023-07-05
41,3,44,2023-07-06
41,3,44,2023-07-07
41,3,44,2023-07-08
41,3,44,2023-07-09
41,3,44,2023-07-10
41,3,44,2023-07-11
41,3,44,2023-07-12
41,3,44,2023-07-13
41,3,44,2023-07-14
41,3,44,2023-07-15
41,3,44,2023-07-16
41,3,44,2023-07-17
41,3,44,2023-07-18
41,3,44,2023-07-19
41,3,44,2023-07-20
41,3,44,2023-07-21
41,3,44,2023-07-22
41,3,44,2023-07-23
41,3,44,2023-07-24
41,3,44,2023-07-25
41,3,44,2023-07-26
41,3,44,2023-07-27
41,3,44,2023-07-28
48,3,51,2023-07-29
48,3,51,2023-07-30
48,3,51,2023-07-31
48,3,51,2023-08-01
50,3,53,2023-08-02
50,3,53,2023-08-03
50,4,54,2023-08-04
50,5,55,2023-08-05
50,5,55,2023-08-06
50,5,55,2023-08-07
50,5,55,2023-08-08
50,5,55,2023-08-09
50,5,55,2023-08-10
50,5,55,2023-08-11
54,5,59,2023-08-12
54,5,59,2023-08-13
54,5,59,2023-08-14
54,5,59,2023-08-15
54,5,59,2023-08-16
54,5,59,2023-08-17
54,5,59,2023-08-18
54,5,59,2023-08-19
54,5,59,2023-08-20
54,5,59,2023-08-21
54,5,59,2023-08-22
54,5,59,2023-08-23
54,5,59,2023-08-24
54,5,59,2023-08-25
54,5,59,2023-08-26
54,5,59,2023-08-27
54,5,59,2023-08-28
54,5,59,2023-08-29
54,5,59,2023-08-30
54,5,59,2023-08-31
54,5,59,2023-09-01
54,5,59,2023-09-02
54,5,59,2023-09-03
54,5,59,2023-09-04
54,5,59,2023-09-06
54,5,59,2023-09-07
54,5,59,2023-09-08
54,5,59,2023-09-09
54,5,59,2023-09-10
54,5,59,2023-09-11
54,5,59,2023-09-12
56,8,64,2023-09-13
56,8,64,2023-09-14
56,8,64,2023-09-15
56,8,64,2023-09-16
56,8,64,2023-09-17
56,8,64,2023-09-18
56,8,64,2023-09-19
56,8,64,2023-09-20
56,8,64,2023-09-21
57,8,65,2023-09-22
57,8,65,2023-09-23
57,8,65,2023-09-24
57,8,65,2023-09-25
57,8,65,2023-09-26
57,8,65,2023-09-27
57,8,65,2023-09-28
57,8,65,2023-09-29
57,8,65,2023-09-30
57,8,65,2023-10-02
57,8,65,2023-10-03
57,8,65,2023-10-04
57,8,65,2023-10-06
57,8,65,2023-10-07
57,8,65,2023-10-08
57,8,65,2023-10-09
57,8,65,2023-10-10
57,8,65,2023-10-11
57,8,65,2023-10-12
57,8,65,2023-10-13
57,8,65,2023-10-15
57,8,65,2023-10-16
57,8,65,2023-10-17
57,8,65,2023-10-18
57,8,65,2023-10-19
57,8,65,2023-10-20
57,8,65,2023-10-22
57,8,65,2023-10-23
57,8,65,2023-10-24
57,8,65,2023-10-25
57,8,65,2023-10-26
57,8,65,2023-10-27
57,8,65,2023-10-29
57,8,65,2023-10-30
57,8,65,2023-10-31
57,8,65,2023-11-01
57,8,65,2023-11-02
57,8,65,2023-11-03
57,8,65,2023-11-04
57,8,65,2023-11-05
57,8,65,2023-11-06
57,8,65,2023-11-07
57,8,65,2023-11-08
57,8,65,2023-11-09
57,8,65,2023-11-10
57,8,65,2023-11-11
57,8,65,2023-11-12
57,8,65,2023-11-13
57,8,65,2023-11-14
57,8,65,2023-11-15
