full_match,partial_match,total,date
1,0,1,2025-10-20
2,0,2,2025-10-21
2,0,2,2025-10-22
2,0,2,2025-10-23
2,0,2,2025-10-24
6,39,45,2025-10-25
6,39,45,2025-10-26
6,39,45,2025-10-27
6,39,45,2025-10-28
6,39,45,2025-10-29
6,39,45,2025-10-30
6,39,45,2025-10-31
6,39,45,2025-11-01
6,39,45,2025-11-02
6,39,45,2025-11-03
6,39,45,2025-11-04
6,39,45,2025-11-05
7,39,46,2025-11-06
7,39,46,2025-11-07
7,39,46,2025-11-08
7,39,46,2025-11-09
7,39,46,2025-11-10
7,39,46,2025-11-11
7,39,46,2025-11-12
7,39,46,2025-11-13
7,39,46,2025-11-14
7,39,46,2025-11-15
7,39,46,2025-11-16
8,39,47,2025-11-17
9,39,48,2025-11-18
9,39,48,2025-11-19
9,39,48,2025-11-20
9,39,48,2025-11-21
10,39,49,2025-11-22
10,39,49,2025-11-23
10,39,49,2025-11-24
2433,827,3260,2025-11-25
6235,2341,8576,2025-11-26
6235,2341,8576,2025-11-27
6235,2341,8576,2025-11-28
6235,2341,8576,2025-11-29
6235,2341,8576,2025-11-30
6235,2341,8576,2025-12-01
9066,5241,14307,2025-12-02
11927,11124,23051,2025-12-03
30437,11261,41698,2025-12-04
48308,11382,59690,2025-12-05
52675,11403,64078,2025-12-06
52675,11403,64078,2025-12-07
52675,11403,64078,2025-12-08
52676,11403,64079,2025-12-09
52679,11403,64082,2025-12-10
52679,11403,64082,2025-12-11
52679,11403,64082,2025-12-12
52680,11403,64083,2025-12-13
52681,11403,64084,2025-12-14
52681,11403,64084,2025-12-15
61624,11448,73072,2025-12-16
70081,11756,81837,2025-12-17
76272,15046,91318,2025-12-18
